epoch,lr,train_loss,train_dice,val_loss,val_dice,seconds
28,1.76160394e-04,0.662187,0.877038,0.700738,0.881174,33.26
29,1.74442910e-04,0.673122,0.873376,0.742401,0.867639,32.92
30,1.72674750e-04,0.657387,0.877663,0.690525,0.872976,39.87
31,1.70857125e-04,0.662802,0.875188,0.716192,0.869027,37.37
32,1.68991280e-04,0.653449,0.885706,0.739189,0.863468,40.57
33,1.67078495e-04,0.606737,0.885654,0.781812,0.852845,38.56
34,1.65120081e-04,0.646128,0.880917,0.703141,0.883124,37.67
35,1.63117379e-04,0.634820,0.889361,0.740569,0.877452,32.34
36,1.61071762e-04,0.629046,0.887254,0.679599,0.893197,37.51
37,1.58984633e-04,0.605631,0.882222,0.712387,0.886711,34.25
38,1.56857421e-04,0.605256,0.887108,0.684575,0.893867,38.69
39,1.54691584e-04,0.595348,0.896381,0.679135,0.893246,34.10
40,1.52488607e-04,0.588540,0.893855,0.697677,0.881769,37.58
41,1.50250000e-04,0.601998,0.892701,0.688292,0.891740,33.47
42,1.47977297e-04,0.600910,0.895013,0.684287,0.881256,31.35
43,1.45672055e-04,0.567750,0.902775,0.681062,0.887092,34.96
44,1.43335854e-04,0.564713,0.895777,0.683414,0.888949,40.03
45,1.40970296e-04,0.580839,0.894112,0.696012,0.873303,32.56
46,1.38577002e-04,0.571768,0.900420,0.670397,0.895813,36.21
47,1.36157611e-04,0.574944,0.906111,0.699309,0.888221,36.23
48,1.33713782e-04,0.589623,0.891169,0.713831,0.895985,40.29
49,1.31247191e-04,0.579018,0.899796,0.716822,0.891331,41.27
50,1.28759527e-04,0.549472,0.905743,0.746063,0.878596,37.73
51,1.26252495e-04,0.536547,0.911006,0.739019,0.863614,38.70
52,1.23727814e-04,0.546000,0.912217,0.715449,0.884793,36.22
53,1.21187213e-04,0.541613,0.912622,0.727853,0.889744,31.73
54,1.18632435e-04,0.540003,0.908316,0.689422,0.882495,37.92
55,1.16065229e-04,0.540650,0.911830,0.715998,0.881237,38.18
56,1.13487356e-04,0.563017,0.906532,0.691261,0.881749,36.86
57,1.10900582e-04,0.510076,0.916450,0.747593,0.877071,39.12
58,1.08306680e-04,0.535101,0.905578,0.687289,0.893445,39.51
59,1.05707428e-04,0.515201,0.921652,0.645814,0.902293,32.58
60,1.03104606e-04,0.524195,0.914769,0.718742,0.869905,35.24
61,1.00500000e-04,0.531850,0.909124,0.712222,0.885863,34.73
62,9.78953936e-05,0.495554,0.920338,0.681652,0.882173,37.68
63,9.52925724e-05,0.488972,0.928249,0.713054,0.890507,38.97
64,9.26933200e-05,0.497731,0.920143,0.682403,0.872797,35.99
65,9.00994179e-05,0.518048,0.910961,0.659691,0.894355,42.38
66,8.75126439e-05,0.513397,0.915623,0.663674,0.892675,31.34
67,8.49347707e-05,0.496539,0.919076,0.669601,0.886601,32.41
68,8.23675652e-05,0.486821,0.920905,0.641590,0.904191,36.12
69,7.98127868e-05,0.533605,0.912194,0.716820,0.877364,36.93
70,7.72721863e-05,0.467905,0.925468,0.665548,0.894881,36.13
71,7.47475050e-05,0.477955,0.926232,0.616391,0.898940,33.45
72,7.22404732e-05,0.471936,0.927123,0.703019,0.892281,36.45
73,6.97528091e-05,0.450052,0.930941,0.680762,0.895813,34.16
74,6.72862175e-05,0.467329,0.928608,0.729878,0.887570,35.33
75,6.48423890e-05,0.453639,0.932902,0.707173,0.890427,38.00
76,6.24229985e-05,0.466945,0.927483,0.681310,0.895163,32.57
77,6.00297040e-05,0.458874,0.930796,0.688267,0.888079,35.47
78,5.76641459e-05,0.435177,0.939492,0.637440,0.903857,33.75
79,5.53279453e-05,0.450559,0.935895,0.647074,0.909110,37.95
80,5.30227034e-05,0.444571,0.933146,0.646602,0.904169,40.27
81,5.07500000e-05,0.443846,0.935223,0.644127,0.904514,36.38
82,4.85113928e-05,0.434468,0.938408,0.626958,0.900428,32.26
83,4.63084160e-05,0.435707,0.940463,0.652621,0.895997,33.69
84,4.41425794e-05,0.437961,0.936378,0.696292,0.890930,37.37
85,4.20153674e-05,0.429369,0.941088,0.665808,0.897319,40.08
86,3.99282378e-05,0.424848,0.942011,0.657284,0.906345,30.92
87,3.78826211e-05,0.433669,0.941251,0.674225,0.893775,33.75
88,3.58799192e-05,0.418450,0.941678,0.636116,0.907780,34.71
89,3.39215047e-05,0.420575,0.942678,0.669396,0.896783,36.80
90,3.20087197e-05,0.418669,0.944957,0.693886,0.891477,35.01
91,3.01428753e-05,0.432285,0.939219,0.646271,0.901439,36.21
92,2.83252501e-05,0.411895,0.943049,0.683852,0.895063,34.93
93,2.65570899e-05,0.416496,0.943769,0.685070,0.893039,36.58
94,2.48396064e-05,0.423936,0.942129,0.658980,0.903343,40.14
95,2.31739768e-05,0.414429,0.945294,0.646293,0.904176,41.02
96,2.15613426e-05,0.427176,0.937757,0.642282,0.907775,41.32
97,2.00028091e-05,0.434986,0.939476,0.653445,0.902634,34.92
98,1.84994442e-05,0.412918,0.946552,0.659430,0.904404,36.69
99,1.70522785e-05,0.424322,0.942443,0.667743,0.902472,38.80
100,1.56623036e-05,0.413123,0.943565,0.657134,0.904340,37.69
101,1.43304723e-05,0.407733,0.946488,0.645929,0.904605,35.17
102,1.30576973e-05,0.396304,0.950033,0.657073,0.903294,44.36
103,1.18448508e-05,0.400722,0.951228,0.655880,0.900754,33.30
104,1.06927642e-05,0.405093,0.946981,0.658170,0.903607,39.31
105,9.60222696e-06,0.407367,0.947218,0.662609,0.902418,39.82
106,8.57398652e-06,0.402312,0.950390,0.669204,0.899863,29.46
107,7.60874756e-06,0.406820,0.946899,0.666223,0.901176,37.31
108,6.70717164e-06,0.402015,0.949337,0.672686,0.898700,42.08
109,5.86987663e-06,0.392188,0.950156,0.667590,0.901173,34.64
110,5.09743638e-06,0.391196,0.950233,0.663304,0.902181,32.58
111,4.39038028e-06,0.417377,0.942509,0.666260,0.901236,37.49
112,3.74919292e-06,0.407741,0.947224,0.669236,0.900480,43.14
113,3.17431373e-06,0.403386,0.948688,0.664768,0.901974,34.81
114,2.66613670e-06,0.402995,0.947105,0.664077,0.901914,35.55
115,2.22501011e-06,0.398476,0.948810,0.663807,0.902412,39.46
116,1.85123629e-06,0.397340,0.950383,0.663944,0.902867,38.59
117,1.54507141e-06,0.410058,0.944293,0.666417,0.902275,39.95
118,1.30672529e-06,0.397988,0.950185,0.667193,0.901970,37.77
119,1.13636129e-06,0.405775,0.946255,0.666894,0.901620,35.92
120,1.03409616e-06,0.399668,0.951779,0.668373,0.901579,37.95
