epoch,lr,train_loss,train_dice,val_loss,val_dice,seconds
33,9.05463412e-05,0.287711,0.961543,0.535016,0.897012,13.88
34,8.99673724e-05,0.286009,0.961717,0.515995,0.891464,16.69
35,8.93731881e-05,0.291379,0.961443,0.563566,0.879372,14.78
36,8.87640174e-05,0.268571,0.965690,0.525106,0.901124,17.06
37,8.81400953e-05,0.279608,0.961226,0.575878,0.887367,15.99
38,8.75016622e-05,0.270520,0.965300,0.521736,0.890876,15.94
39,8.68489642e-05,0.269709,0.963715,0.584275,0.884645,20.19
40,8.61822530e-05,0.276924,0.963932,0.565596,0.865310,18.15
41,8.55017857e-05,0.260581,0.966943,0.639157,0.866669,18.39
42,8.48078244e-05,0.265082,0.966039,0.647995,0.888714,13.30
43,8.41006369e-05,0.265140,0.965102,0.583291,0.879842,16.18
44,8.33804957e-05,0.252463,0.968727,0.554472,0.891402,12.83
45,8.26476784e-05,0.264934,0.966611,0.532386,0.895170,14.78
46,8.19024676e-05,0.252360,0.969049,0.543324,0.887098,17.30
47,8.11451505e-05,0.260396,0.966995,0.614878,0.880111,14.79
48,8.03760191e-05,0.251892,0.969208,0.556488,0.877279,17.55
49,7.95953700e-05,0.267112,0.966920,0.564707,0.876049,17.30
50,7.88035040e-05,0.264508,0.966656,0.544207,0.889635,14.00
51,7.80007265e-05,0.258221,0.966951,0.524056,0.899462,17.03
52,7.71873470e-05,0.253753,0.968847,0.540377,0.885702,14.70
53,7.63636790e-05,0.254818,0.967062,0.603640,0.862291,16.47
54,7.55300400e-05,0.262961,0.967022,0.528042,0.895431,17.50
55,7.46867515e-05,0.247058,0.970074,0.536465,0.883802,14.70
56,7.38341385e-05,0.242280,0.970070,0.577723,0.894170,16.13
57,7.29725297e-05,0.248350,0.967665,0.545983,0.887310,15.87
58,7.21022574e-05,0.250198,0.968149,0.589956,0.886961,16.12
59,7.12236570e-05,0.234489,0.972320,0.541228,0.890907,15.86
60,7.03370672e-05,0.234684,0.971369,0.556266,0.889497,15.04
61,6.94428299e-05,0.234433,0.972368,0.539203,0.891134,20.77
62,6.85412897e-05,0.232520,0.971927,0.547649,0.879970,14.84
63,6.76327943e-05,0.238426,0.970256,0.556353,0.887827,16.49
64,6.67176939e-05,0.235600,0.971691,0.560813,0.889902,15.02
65,6.57963412e-05,0.223163,0.973860,0.582497,0.891534,15.39
66,6.48690915e-05,0.221690,0.972536,0.565066,0.891324,14.66
67,6.39363023e-05,0.220144,0.974607,0.609250,0.881141,17.19
68,6.29983331e-05,0.218657,0.974724,0.544692,0.888012,13.82
69,6.20555455e-05,0.220778,0.973307,0.602736,0.886306,15.69
70,6.11083031e-05,0.218261,0.974257,0.592947,0.883778,15.25
71,6.01569709e-05,0.223682,0.972624,0.555391,0.887227,14.67
72,5.92019159e-05,0.223091,0.974328,0.552031,0.894215,16.14
73,5.82435060e-05,0.216225,0.974969,0.564413,0.894407,14.76
74,5.72821109e-05,0.221401,0.973440,0.552604,0.892683,13.69
75,5.63181012e-05,0.213073,0.974716,0.547175,0.889420,13.78
76,5.53518484e-05,0.218953,0.974232,0.527537,0.897265,14.49
77,5.43837252e-05,0.208108,0.976115,0.569592,0.891867,15.59
78,5.34141048e-05,0.208874,0.975719,0.550071,0.894537,17.11
79,5.24433609e-05,0.206048,0.976670,0.580979,0.891326,14.22
80,5.14718678e-05,0.197363,0.978186,0.574880,0.889503,16.92
81,5.05000000e-05,0.205482,0.976398,0.615641,0.893084,14.73
82,4.95281322e-05,0.203653,0.976873,0.658358,0.887033,15.42
83,4.85566391e-05,0.218295,0.974870,0.573010,0.890263,16.31
84,4.75858952e-05,0.203872,0.976205,0.633014,0.891235,14.13
85,4.66162748e-05,0.202783,0.976419,0.599463,0.892512,14.36
86,4.56481516e-05,0.198347,0.977638,0.641758,0.891643,13.71
87,4.46818988e-05,0.202446,0.976510,0.592025,0.894596,14.46
88,4.37178891e-05,0.196261,0.977836,0.608802,0.889831,18.33
89,4.27564940e-05,0.194105,0.977718,0.592566,0.890505,13.36
90,4.17980841e-05,0.200359,0.976296,0.602633,0.891305,17.63
91,4.08430291e-05,0.193126,0.978645,0.596768,0.890855,18.22
92,3.98916969e-05,0.195857,0.977557,0.574272,0.890079,18.11
93,3.89444545e-05,0.193983,0.978381,0.589463,0.888489,16.40
94,3.80016669e-05,0.189985,0.978599,0.617515,0.888006,14.96
95,3.70636977e-05,0.195187,0.977522,0.586970,0.892763,15.24
96,3.61309085e-05,0.187543,0.979452,0.619819,0.891892,14.41
97,3.52036588e-05,0.185237,0.979103,0.617757,0.891447,15.25
98,3.42823061e-05,0.187214,0.979267,0.598523,0.891427,19.01
99,3.33672057e-05,0.184815,0.979507,0.590123,0.894087,18.51
100,3.24587103e-05,0.180754,0.980253,0.573206,0.893951,14.35
101,3.15571701e-05,0.191200,0.978542,0.596254,0.894307,14.43
102,3.06629328e-05,0.184656,0.979110,0.601825,0.890925,14.85
103,2.97763430e-05,0.184578,0.979133,0.586133,0.894284,17.39
104,2.88977426e-05,0.176668,0.980550,0.584992,0.894859,21.48
105,2.80274703e-05,0.181877,0.980079,0.604698,0.891861,16.36
106,2.71658615e-05,0.182038,0.979579,0.569421,0.897279,15.75
107,2.63132485e-05,0.179492,0.980543,0.569742,0.895697,17.56
108,2.54699600e-05,0.175819,0.980561,0.593222,0.894645,17.80
109,2.46363210e-05,0.176208,0.980471,0.560286,0.896223,16.29
110,2.38126530e-05,0.173088,0.980828,0.570668,0.898170,18.34
111,2.29992735e-05,0.175918,0.980001,0.578933,0.896883,16.71
112,2.21964960e-05,0.174722,0.980842,0.612948,0.894425,18.61
113,2.14046300e-05,0.175804,0.980365,0.584715,0.895682,16.12
114,2.06239809e-05,0.171137,0.981006,0.572251,0.896228,16.22
115,1.98548495e-05,0.172961,0.981246,0.598557,0.895623,17.10
116,1.90975324e-05,0.179155,0.979842,0.580739,0.895859,18.35
117,1.83523216e-05,0.170130,0.981175,0.594677,0.895498,20.02
118,1.76195043e-05,0.170895,0.981084,0.588601,0.895460,16.02
119,1.68993631e-05,0.173026,0.981105,0.593725,0.895995,15.95
120,1.61921756e-05,0.165414,0.981420,0.585156,0.896870,15.28
121,1.54982143e-05,0.167988,0.981638,0.583182,0.896252,15.86
122,1.48177470e-05,0.164273,0.982303,0.594080,0.896084,14.47
123,1.41510358e-05,0.168726,0.981547,0.589618,0.898006,14.06
124,1.34983378e-05,0.167434,0.981910,0.575976,0.897100,15.48
125,1.28599047e-05,0.166537,0.981730,0.579337,0.897605,14.24
126,1.22359826e-05,0.170425,0.981259,0.585945,0.896652,14.77
127,1.16268119e-05,0.169110,0.981425,0.590662,0.896631,14.53
128,1.10326276e-05,0.161868,0.982480,0.592968,0.896035,16.26
129,1.04536588e-05,0.168048,0.978393,0.585373,0.897281,16.07
130,9.89012855e-06,0.169108,0.981287,0.606257,0.895646,17.22
131,9.34225419e-06,0.164327,0.981986,0.599597,0.896063,18.39
132,8.81024693e-06,0.163355,0.982425,0.594150,0.896620,16.48
133,8.29431186e-06,0.163131,0.982493,0.597388,0.896803,17.54
134,7.79464789e-06,0.164189,0.982327,0.594931,0.896731,14.85
135,7.31144765e-06,0.166176,0.981655,0.601597,0.895835,15.95
136,6.84489741e-06,0.159260,0.982692,0.603054,0.896589,16.52
137,6.39517705e-06,0.166706,0.982191,0.597356,0.896459,14.61
138,5.96245994e-06,0.162375,0.982173,0.594012,0.896772,15.84
139,5.54691290e-06,0.167063,0.981779,0.597139,0.896702,16.05
140,5.14869612e-06,0.164434,0.981928,0.592201,0.896832,15.28
141,4.76796314e-06,0.161156,0.982482,0.595492,0.896502,13.28
142,4.40486073e-06,0.166325,0.981505,0.600210,0.896624,16.99
143,4.05952887e-06,0.157870,0.982766,0.597807,0.896682,18.93
144,3.73210070e-06,0.166323,0.982000,0.600895,0.896467,15.73
145,3.42270244e-06,0.165601,0.982218,0.598050,0.896370,15.16
146,3.13145338e-06,0.162530,0.982349,0.591209,0.896573,15.94
147,2.85846580e-06,0.163186,0.982210,0.590774,0.897078,14.56
148,2.60384493e-06,0.163771,0.982282,0.594287,0.896485,14.40
149,2.36768894e-06,0.161154,0.982517,0.591274,0.896776,15.38
150,2.15008887e-06,0.161816,0.982055,0.589906,0.896499,16.25
151,1.95112862e-06,0.163930,0.982019,0.587215,0.896722,17.34
152,1.77088488e-06,0.156873,0.982885,0.591532,0.896616,16.86
153,1.60942714e-06,0.160256,0.982499,0.595293,0.896435,18.35
154,1.46681765e-06,0.158704,0.982849,0.595843,0.896527,15.82
155,1.34311138e-06,0.159318,0.982798,0.594413,0.896750,16.96
156,1.23835603e-06,0.158458,0.983171,0.589593,0.897465,15.91
157,1.15259198e-06,0.162221,0.982420,0.593202,0.896783,15.39
158,1.08585230e-06,0.153943,0.983450,0.593980,0.896795,20.01
159,1.03816271e-06,0.155845,0.983203,0.591358,0.897140,16.45
160,1.00954160e-06,0.163366,0.981912,0.595220,0.896570,16.99
