epoch,lr,train_loss,train_dice,val_loss,val_dice,seconds
31,1.70857125e-04,0.622909,0.896232,0.706762,0.853479,38.00
32,1.68991280e-04,0.620060,0.885585,0.712432,0.849092,35.94
33,1.67078495e-04,0.599307,0.891234,0.763121,0.826058,35.83
34,1.65120081e-04,0.641484,0.879904,0.724333,0.846450,36.62
35,1.63117379e-04,0.609632,0.889641,0.724990,0.831273,37.53
36,1.61071762e-04,0.636740,0.876976,0.772624,0.830661,39.44
37,1.58984633e-04,0.607260,0.898105,0.668305,0.860379,29.26
38,1.56857421e-04,0.596402,0.897911,0.713054,0.833306,37.04
39,1.54691584e-04,0.601286,0.888676,0.686812,0.853664,43.89
40,1.52488607e-04,0.619102,0.886057,0.707678,0.836111,38.81
41,1.50250000e-04,0.595476,0.885216,0.719336,0.845931,42.92
42,1.47977297e-04,0.541575,0.910174,0.703764,0.839515,38.65
43,1.45672055e-04,0.575259,0.894934,0.711201,0.852865,33.03
44,1.43335854e-04,0.568526,0.899899,0.688185,0.844685,33.53
45,1.40970296e-04,0.534539,0.907615,0.712822,0.849365,39.17
46,1.38577002e-04,0.567756,0.901932,0.680410,0.852480,36.96
47,1.36157611e-04,0.541261,0.904537,0.751677,0.836612,33.28
48,1.33713782e-04,0.511441,0.917247,0.725881,0.844894,34.10
49,1.31247191e-04,0.527710,0.912271,0.716942,0.849895,36.82
50,1.28759527e-04,0.551219,0.906698,0.700369,0.854299,33.54
51,1.26252495e-04,0.536817,0.913037,0.684578,0.854192,32.74
52,1.23727814e-04,0.525073,0.912076,0.709239,0.850605,32.74
53,1.21187213e-04,0.499560,0.923422,0.684051,0.859273,30.37
54,1.18632435e-04,0.516936,0.917429,0.704406,0.852274,35.53
55,1.16065229e-04,0.504426,0.921185,0.708121,0.856881,30.00
56,1.13487356e-04,0.496422,0.924048,0.754954,0.843044,37.85
57,1.10900582e-04,0.488623,0.926695,0.707334,0.846767,33.71
58,1.08306680e-04,0.488160,0.928691,0.733601,0.843639,36.29
59,1.05707428e-04,0.498008,0.923026,0.687945,0.859443,31.32
60,1.03104606e-04,0.475122,0.925919,0.711261,0.853438,35.94
61,1.00500000e-04,0.481058,0.929055,0.680746,0.861301,32.79
62,9.78953936e-05,0.486351,0.919388,0.677623,0.849419,33.45
63,9.52925724e-05,0.495761,0.926488,0.719907,0.848122,36.01
64,9.26933200e-05,0.464030,0.926798,0.693883,0.853954,37.16
65,9.00994179e-05,0.481092,0.921374,0.696223,0.860961,34.22
66,8.75126439e-05,0.462057,0.932155,0.708450,0.854287,29.91
67,8.49347707e-05,0.475914,0.930124,0.718640,0.852631,37.28
68,8.23675652e-05,0.447258,0.935237,0.748133,0.843832,34.00
69,7.98127868e-05,0.478077,0.927940,0.771859,0.828166,37.29
70,7.72721863e-05,0.461287,0.930619,0.723458,0.854055,33.67
71,7.47475050e-05,0.448379,0.935308,0.672262,0.862006,34.04
72,7.22404732e-05,0.452122,0.934383,0.707810,0.850990,35.71
73,6.97528091e-05,0.444382,0.940382,0.723330,0.853413,33.92
74,6.72862175e-05,0.459748,0.934444,0.717163,0.855474,29.82
75,6.48423890e-05,0.449580,0.932505,0.698105,0.862138,32.45
76,6.24229985e-05,0.427909,0.944395,0.702583,0.859364,33.18
77,6.00297040e-05,0.420959,0.943763,0.700396,0.859757,33.75
78,5.76641459e-05,0.413723,0.947529,0.717383,0.859004,32.78
79,5.53279453e-05,0.429405,0.939823,0.721921,0.857334,39.21
80,5.30227034e-05,0.438873,0.941080,0.719470,0.853726,35.29
81,5.07500000e-05,0.419165,0.943893,0.714886,0.859445,33.71
82,4.85113928e-05,0.416102,0.945641,0.728697,0.856899,36.23
83,4.63084160e-05,0.414531,0.946214,0.739703,0.852700,37.86
84,4.41425794e-05,0.434004,0.941753,0.718972,0.859770,32.29
85,4.20153674e-05,0.408761,0.946502,0.702811,0.861243,35.16
86,3.99282378e-05,0.424772,0.944992,0.726992,0.856359,36.13
87,3.78826211e-05,0.429406,0.940294,0.729623,0.854275,31.51
88,3.58799192e-05,0.406800,0.947452,0.723367,0.857654,35.63
89,3.39215047e-05,0.419656,0.944232,0.713206,0.857003,33.33
90,3.20087197e-05,0.405677,0.949698,0.728315,0.858334,33.73
91,3.01428753e-05,0.402142,0.948361,0.720468,0.858348,34.52
92,2.83252501e-05,0.407257,0.948325,0.722447,0.859707,33.49
93,2.65570899e-05,0.398292,0.951155,0.728735,0.858643,31.37
94,2.48396064e-05,0.401185,0.950740,0.720692,0.861496,37.07
95,2.31739768e-05,0.393251,0.951409,0.712901,0.862178,33.30
96,2.15613426e-05,0.393296,0.952580,0.718370,0.861750,38.63
97,2.00028091e-05,0.392274,0.950928,0.732979,0.859751,32.63
98,1.84994442e-05,0.401870,0.947457,0.727101,0.860169,39.74
99,1.70522785e-05,0.391104,0.952805,0.714593,0.862038,31.05
100,1.56623036e-05,0.395340,0.950131,0.720258,0.861510,37.04
101,1.43304723e-05,0.385910,0.952421,0.722749,0.861346,33.53
102,1.30576973e-05,0.408935,0.949094,0.719944,0.861667,34.63
103,1.18448508e-05,0.395263,0.949784,0.729013,0.860728,35.02
104,1.06927642e-05,0.400771,0.949691,0.719899,0.861752,39.96
105,9.60222696e-06,0.394756,0.952570,0.719818,0.861735,35.93
106,8.57398652e-06,0.389209,0.951692,0.721024,0.861829,31.75
107,7.60874756e-06,0.399271,0.950889,0.725320,0.860747,34.54
108,6.70717164e-06,0.377821,0.957277,0.729931,0.860500,37.50
109,5.86987663e-06,0.381616,0.955583,0.726309,0.860589,31.46
110,5.09743638e-06,0.388027,0.952900,0.724203,0.860310,32.64
111,4.39038028e-06,0.385730,0.952451,0.721591,0.861273,34.96
112,3.74919292e-06,0.393333,0.950846,0.720353,0.861464,35.38
113,3.17431373e-06,0.396330,0.950648,0.724703,0.860715,29.62
114,2.66613670e-06,0.380430,0.955990,0.722283,0.861446,32.21
115,2.22501011e-06,0.390275,0.948586,0.723536,0.861241,31.04
116,1.85123629e-06,0.388373,0.950750,0.720421,0.861927,34.84
117,1.54507141e-06,0.380554,0.954135,0.722819,0.861908,35.57
118,1.30672529e-06,0.385597,0.953643,0.723106,0.861884,35.12
119,1.13636129e-06,0.396103,0.949558,0.724405,0.861674,31.14
120,1.03409616e-06,0.389262,0.952531,0.723782,0.861658,37.00
