epoch,lr,train_loss,train_dice,val_loss,val_dice,seconds
65,6.57963412e-05,0.224703,0.972216,0.912708,0.887163,14.54
66,6.48690915e-05,0.227634,0.971345,1.109117,0.883850,14.86
67,6.39363023e-05,0.222264,0.972601,0.930832,0.888665,20.04
68,6.29983331e-05,0.228227,0.971539,1.071641,0.887791,14.82
69,6.20555455e-05,0.225084,0.971614,1.010927,0.885190,14.97
70,6.11083031e-05,0.216909,0.972883,0.951044,0.893150,15.59
71,6.01569709e-05,0.217248,0.973846,0.997914,0.887631,16.27
72,5.92019159e-05,0.214663,0.973690,0.968553,0.893903,15.91
73,5.82435060e-05,0.211146,0.973994,1.072057,0.886370,15.55
74,5.72821109e-05,0.218367,0.973100,1.029838,0.887534,16.85
75,5.63181012e-05,0.205348,0.975381,0.934611,0.889734,19.23
76,5.53518484e-05,0.201595,0.975209,1.074116,0.883063,14.73
77,5.43837252e-05,0.212288,0.973931,1.031479,0.879441,14.39
78,5.34141048e-05,0.206869,0.975205,1.026128,0.879786,16.12
79,5.24433609e-05,0.206355,0.974860,1.000360,0.886560,16.83
80,5.14718678e-05,0.198092,0.976588,1.006894,0.880681,13.76
81,5.05000000e-05,0.205985,0.975447,1.002583,0.889447,15.43
82,4.95281322e-05,0.214048,0.973572,0.989185,0.887445,16.72
83,4.85566391e-05,0.203189,0.975756,1.025360,0.884293,13.41
84,4.75858952e-05,0.197830,0.976666,0.948228,0.891524,17.18
85,4.66162748e-05,0.195666,0.977593,0.988438,0.889161,13.36
86,4.56481516e-05,0.200841,0.976180,1.023519,0.894617,14.72
87,4.46818988e-05,0.201030,0.975301,0.961106,0.894840,15.38
88,4.37178891e-05,0.196630,0.977168,1.063430,0.888981,15.77
89,4.27564940e-05,0.190311,0.977300,1.016958,0.886823,14.81
90,4.17980841e-05,0.191631,0.978010,1.064065,0.889459,14.12
91,4.08430291e-05,0.192168,0.977201,0.996645,0.883986,13.85
92,3.98916969e-05,0.197091,0.976660,1.033964,0.881266,15.35
93,3.89444545e-05,0.193809,0.977011,0.968510,0.888733,17.58
94,3.80016669e-05,0.189235,0.977695,1.023624,0.889295,14.99
95,3.70636977e-05,0.191622,0.977566,1.079090,0.882044,14.43
96,3.61309085e-05,0.189776,0.977854,0.997553,0.886780,14.31
97,3.52036588e-05,0.187512,0.977356,0.985365,0.890689,15.66
98,3.42823061e-05,0.192584,0.977225,0.991159,0.888599,15.66
99,3.33672057e-05,0.178559,0.979651,1.082786,0.885912,16.46
100,3.24587103e-05,0.181661,0.978504,1.080839,0.885068,18.38
101,3.15571701e-05,0.180342,0.978852,1.130307,0.880829,15.10
102,3.06629328e-05,0.181400,0.978948,1.074567,0.883841,17.13
103,2.97763430e-05,0.179299,0.978815,1.206661,0.879668,17.05
104,2.88977426e-05,0.177746,0.979119,1.130090,0.886342,13.69
105,2.80274703e-05,0.180629,0.978978,1.137005,0.885621,13.41
106,2.71658615e-05,0.174612,0.979758,1.139801,0.881542,14.78
107,2.63132485e-05,0.180665,0.978622,1.076266,0.886784,16.11
108,2.54699600e-05,0.175407,0.979845,1.112017,0.883451,14.21
109,2.46363210e-05,0.179386,0.979169,1.069042,0.887119,14.38
110,2.38126530e-05,0.173676,0.980003,1.127801,0.883673,18.34
111,2.29992735e-05,0.178253,0.979370,1.051870,0.886246,16.66
112,2.21964960e-05,0.176232,0.979555,1.089711,0.884058,14.01
113,2.14046300e-05,0.170458,0.980924,1.003189,0.890481,14.95
114,2.06239809e-05,0.167491,0.981142,1.071707,0.881510,12.10
115,1.98548495e-05,0.178883,0.979245,1.098199,0.884333,16.21
116,1.90975324e-05,0.167493,0.981103,1.109534,0.882268,17.80
117,1.83523216e-05,0.165670,0.981031,1.081437,0.886778,13.80
118,1.76195043e-05,0.171249,0.980166,1.118006,0.885750,14.86
119,1.68993631e-05,0.172274,0.980076,1.161268,0.883800,13.49
120,1.61921756e-05,0.172358,0.980100,1.125423,0.884453,14.91
121,1.54982143e-05,0.171066,0.980499,1.119050,0.882991,13.53
122,1.48177470e-05,0.166088,0.980973,1.112043,0.885790,15.92
123,1.41510358e-05,0.168431,0.981083,1.102416,0.885229,15.14
124,1.34983378e-05,0.162911,0.982050,1.139667,0.882567,19.11
125,1.28599047e-05,0.163163,0.981209,1.151915,0.881751,15.47
126,1.22359826e-05,0.158205,0.982655,1.108960,0.882159,13.61
127,1.16268119e-05,0.161266,0.982154,1.126621,0.883045,15.11
128,1.10326276e-05,0.158743,0.982135,1.112535,0.882110,13.56
129,1.04536588e-05,0.162398,0.981635,1.121274,0.883378,14.69
130,9.89012855e-06,0.161661,0.981527,1.135159,0.882837,18.94
131,9.34225419e-06,0.163163,0.981308,1.114857,0.884195,15.02
132,8.81024693e-06,0.159056,0.982103,1.115680,0.885777,15.12
133,8.29431186e-06,0.159994,0.981881,1.111466,0.886680,15.06
134,7.79464789e-06,0.164982,0.981299,1.123183,0.884423,14.63
135,7.31144765e-06,0.157556,0.982829,1.123886,0.884407,16.07
136,6.84489741e-06,0.157335,0.982039,1.102450,0.885749,15.33
137,6.39517705e-06,0.156763,0.981933,1.105146,0.885234,12.94
138,5.96245994e-06,0.156368,0.982295,1.128525,0.884576,15.15
139,5.54691290e-06,0.160839,0.981850,1.117287,0.884809,15.70
140,5.14869612e-06,0.153843,0.982590,1.119757,0.884674,15.03
141,4.76796314e-06,0.160074,0.981703,1.120236,0.884763,18.64
142,4.40486073e-06,0.157693,0.982168,1.089806,0.885412,15.34
143,4.05952887e-06,0.155177,0.982323,1.100613,0.885095,13.38
144,3.73210070e-06,0.157920,0.982147,1.126308,0.884274,15.22
145,3.42270244e-06,0.153672,0.982994,1.113250,0.883891,18.59
146,3.13145338e-06,0.158663,0.982046,1.115154,0.884700,13.47
147,2.85846580e-06,0.157928,0.982080,1.130607,0.883837,14.44
148,2.60384493e-06,0.155359,0.982784,1.132904,0.883682,15.91
149,2.36768894e-06,0.161068,0.981524,1.144502,0.885335,14.81
150,2.15008887e-06,0.154213,0.982399,1.138825,0.884502,18.42
151,1.95112862e-06,0.155514,0.982427,1.135601,0.884056,15.22
152,1.77088488e-06,0.151051,0.983017,1.137438,0.884066,13.62
153,1.60942714e-06,0.157558,0.982735,1.147226,0.884358,15.66
154,1.46681765e-06,0.153172,0.982712,1.123700,0.884936,15.13
155,1.34311138e-06,0.157998,0.981703,1.123424,0.884572,17.04
156,1.23835603e-06,0.158405,0.982267,1.127375,0.884350,16.26
157,1.15259198e-06,0.152464,0.982916,1.137410,0.884695,13.73
158,1.08585230e-06,0.156778,0.982428,1.132902,0.884439,14.94
159,1.03816271e-06,0.159170,0.981960,1.132076,0.884496,13.77
160,1.00954160e-06,0.162985,0.981852,1.129600,0.883794,13.73
