epoch,lr,train_loss,train_dice,val_loss,val_dice,seconds
79,5.24433609e-05,0.208550,0.975243,0.468831,0.922574,15.23
80,5.14718678e-05,0.212242,0.975004,0.477184,0.919987,20.29
81,5.05000000e-05,0.197782,0.978065,0.478324,0.919881,15.19
82,4.95281322e-05,0.206736,0.976296,0.477381,0.915693,13.77
83,4.85566391e-05,0.202440,0.977154,0.485252,0.916772,13.30
84,4.75858952e-05,0.199770,0.977047,0.465623,0.920266,16.31
85,4.66162748e-05,0.201658,0.977325,0.482169,0.915859,17.56
86,4.56481516e-05,0.201317,0.976668,0.508650,0.909771,14.09
87,4.46818988e-05,0.203479,0.976675,0.475311,0.919476,17.74
88,4.37178891e-05,0.196184,0.977037,0.479307,0.918260,15.26
89,4.27564940e-05,0.197587,0.976997,0.482363,0.913882,16.31
90,4.17980841e-05,0.196347,0.977707,0.487096,0.914343,17.27
91,4.08430291e-05,0.193428,0.977763,0.485099,0.916567,15.68
92,3.98916969e-05,0.197171,0.977465,0.484649,0.915765,19.03
93,3.89444545e-05,0.187302,0.978537,0.475950,0.919684,18.57
94,3.80016669e-05,0.196542,0.978253,0.495500,0.916646,15.35
95,3.70636977e-05,0.190606,0.978829,0.483304,0.918309,15.48
96,3.61309085e-05,0.192964,0.978064,0.500708,0.914780,16.29
97,3.52036588e-05,0.188960,0.979093,0.489270,0.915189,17.69
98,3.42823061e-05,0.190141,0.978229,0.492168,0.917374,14.95
99,3.33672057e-05,0.190804,0.978454,0.490663,0.915258,14.91
100,3.24587103e-05,0.189401,0.979015,0.488094,0.920078,18.36
101,3.15571701e-05,0.180412,0.979759,0.494832,0.915165,13.31
102,3.06629328e-05,0.188049,0.978934,0.506700,0.911193,15.04
103,2.97763430e-05,0.191459,0.978193,0.496599,0.913585,16.12
104,2.88977426e-05,0.183058,0.979487,0.487734,0.919407,15.53
105,2.80274703e-05,0.182316,0.979386,0.487165,0.918402,14.52
106,2.71658615e-05,0.182324,0.979571,0.495652,0.916278,16.28
107,2.63132485e-05,0.181448,0.979536,0.501392,0.914045,17.51
108,2.54699600e-05,0.183429,0.979692,0.501022,0.917461,19.01
109,2.46363210e-05,0.178007,0.979789,0.497468,0.915687,15.77
110,2.38126530e-05,0.176929,0.980556,0.499894,0.916719,14.34
111,2.29992735e-05,0.175007,0.980318,0.501820,0.919084,17.57
112,2.21964960e-05,0.170799,0.981052,0.496908,0.918562,15.22
113,2.14046300e-05,0.174708,0.980659,0.493437,0.919906,15.05
114,2.06239809e-05,0.173673,0.980649,0.490641,0.918035,13.97
115,1.98548495e-05,0.176923,0.980489,0.502674,0.916718,16.40
116,1.90975324e-05,0.172881,0.980688,0.498535,0.917164,13.15
117,1.83523216e-05,0.171070,0.980915,0.515110,0.912752,14.10
118,1.76195043e-05,0.172753,0.980811,0.504347,0.917479,17.78
119,1.68993631e-05,0.175660,0.980354,0.486193,0.920779,15.14
120,1.61921756e-05,0.168993,0.981218,0.495873,0.917089,13.65
121,1.54982143e-05,0.171538,0.980959,0.499883,0.918986,14.74
122,1.48177470e-05,0.165058,0.981900,0.498216,0.916073,18.87
123,1.41510358e-05,0.171413,0.981290,0.515310,0.913781,14.29
124,1.34983378e-05,0.163766,0.982358,0.511178,0.915505,12.44
125,1.28599047e-05,0.164928,0.981716,0.506566,0.917385,16.32
126,1.22359826e-05,0.163146,0.981268,0.503217,0.919362,14.72
127,1.16268119e-05,0.162516,0.982134,0.505476,0.920257,16.71
128,1.10326276e-05,0.165451,0.981669,0.506069,0.920223,14.52
129,1.04536588e-05,0.168813,0.981670,0.499812,0.922811,17.22
130,9.89012855e-06,0.160233,0.982296,0.502777,0.920802,15.12
131,9.34225419e-06,0.161163,0.982380,0.510229,0.919512,15.14
132,8.81024693e-06,0.164231,0.981739,0.503559,0.919435,14.91
133,8.29431186e-06,0.162208,0.981945,0.503284,0.921034,19.66
134,7.79464789e-06,0.164658,0.981751,0.508402,0.919041,16.43
135,7.31144765e-06,0.159511,0.982836,0.505427,0.919924,15.37
136,6.84489741e-06,0.168096,0.981621,0.506015,0.920074,16.55
137,6.39517705e-06,0.164629,0.982078,0.510651,0.917791,18.19
138,5.96245994e-06,0.165477,0.981775,0.512627,0.917833,17.65
139,5.54691290e-06,0.162663,0.981941,0.511603,0.915004,16.19
140,5.14869612e-06,0.160881,0.982391,0.509624,0.917052,14.56
141,4.76796314e-06,0.163550,0.982180,0.509614,0.918547,14.34
142,4.40486073e-06,0.160421,0.982373,0.508583,0.918890,16.13
143,4.05952887e-06,0.164314,0.982480,0.504795,0.918741,15.06
144,3.73210070e-06,0.163429,0.981615,0.512727,0.914733,16.61
145,3.42270244e-06,0.166546,0.981280,0.512363,0.915784,22.35
146,3.13145338e-06,0.156338,0.983021,0.507278,0.918774,17.44
147,2.85846580e-06,0.155670,0.982741,0.511843,0.916626,13.33
148,2.60384493e-06,0.160938,0.982375,0.510990,0.916157,16.46
149,2.36768894e-06,0.159795,0.982162,0.511653,0.916606,15.11
150,2.15008887e-06,0.160651,0.982463,0.515650,0.915437,14.06
151,1.95112862e-06,0.162790,0.981892,0.512607,0.915251,20.52
152,1.77088488e-06,0.162449,0.982110,0.515572,0.914853,18.68
153,1.60942714e-06,0.160786,0.982935,0.509250,0.916272,16.75
154,1.46681765e-06,0.165639,0.981779,0.508033,0.917869,14.24
155,1.34311138e-06,0.159588,0.982310,0.512378,0.915630,15.45
156,1.23835603e-06,0.154163,0.983009,0.513651,0.915862,16.59
157,1.15259198e-06,0.159974,0.982964,0.510138,0.917602,15.34
158,1.08585230e-06,0.159485,0.982175,0.511777,0.916594,18.32
159,1.03816271e-06,0.161232,0.982153,0.518729,0.914416,16.67
160,1.00954160e-06,0.162002,0.982024,0.510397,0.916832,21.79
